"Larasati Fink
@larasatifink
·
Sep 16, 2012",N/A,"Andai #indomie dijadiin Hobi, pelakunya kebanyakan adalah anak rantau & anak kost *larasTeguh*",2012-09-15T18:19:45.000Z
"Larasati Fink
@larasatifink
·
Sep 16, 2012",N/A,"Terimakasih kpd yg nyiptain #indomie, wlpn bnyk mecin & bikin bego tp enaknyaaa kl dimakan, apalagi cuaca dingin gini",2012-09-15T18:15:48.000Z
"andahoy
@asvinyulanda
·
Sep 11, 2012",N/A,Bikin sendiri sama dibikinin rasanya beda #misteri #indomie,2012-09-10T17:28:29.000Z
"Tony Ogolla, PhD
@tonyopot
·
Aug 22, 2012",N/A,RT @iRic_anjeyo316: mtu anakuinvite supper #Indomie na #Sossi.. asante.. Hehehee,2012-08-21T17:45:54.000Z
"Ajani Sabila Arum
@janjanjaniii
·
Aug 28, 2012",N/A,yumm!! #indomie goreng keju.. #cheeselovers http://instagr.am/p/O1qfQZKEff/,2012-08-27T16:38:03.000Z
"EkasariDimbarokke
@ESDimbarokke
·
Aug 27, 2012",N/A,"Mie slalu jd makanan faforit!!
#indomie",2012-08-27T10:34:47.000Z
"Diayu Refina S.
@diayusembiring
·
Aug 5, 2012",N/A,#NAME?,2012-08-05T11:23:54.000Z
"ghanis
@ghanisaziza
·
Jul 26, 2012",N/A,"puasa cik :p RT 
@jiroo17
: Makaan #indomie rasa rendaang ahh ~(‾▿‾~) (~‾▿‾)~",2012-07-26T00:13:20.000Z
"Andika Tri Saputra
@AndikaWebeb
·
Aug 15, 2012",N/A,"Coba #Indomie kaya nutrisi seperti buah dan sayur, gw bakalan makan setiap hari di sisa hidup gw",2012-08-15T15:05:23.000Z
"Andika Tri Saputra
@AndikaWebeb
·
Aug 15, 2012",N/A,"Percayalah, Anda akan menyesal dunia akhirat jika seumur hidup tidak pernah makan yang namanya #Indomie",2012-08-15T15:04:41.000Z
"Agung M Hadiansyah
@AMHadiansyah
·
Jul 31, 2012",N/A,makan saur hanya mie #indomie rendang -__-,2012-07-30T20:42:40.000Z
"David Tan
@DavidTheKiller
·
Aug 2, 2012",N/A,"#Indomie mengadakan kampanye idola 'senior' dan 'junior' melalu iklan2nya, that's a nice concept",2012-08-02T02:10:09.000Z
"Aurelia C.S.Yanti
@Chabidutz
·
Aug 17, 2012",N/A,"Sudah pagiii @calistacecelia sama 
@fizcagisel
 mala lomba makan #indomie selera #indonesia ‎​Ѽώκª=))ώκάº°˚Ѽ˚°ºώκά=))ώκªѼ prettt",2012-08-17T00:16:57.000Z
"wiwi widiyawati
@wiwiwd
·
Aug 5, 2012",N/A,"ini ceritaku dan 
@laniezhap
, apa ceritamu? #indomie",2012-08-04T16:59:14.000Z
"sans
@sanskaliya
·
Sep 3, 2012",N/A,"Mau dong mau""@DaanaCRonaldo7: #indomie lagi ajah -_-""",2012-09-03T13:27:35.000Z
"Kris
@kristofebri
·
Aug 25, 2012",N/A,"“
@ratnakwik
: menetapkan #indomie sebagai sahabat terbaikku” abis naek gaji ko makannya ttp mi instan. Ups...",2012-08-25T08:23:45.000Z
"Yozi Aulia Rahman
@yozyaulia
·
Aug 9, 2012",N/A,"Hahaha, emang bener kata 
@bandeng_
 , seharusnya sharena ama Utet , nah Iko ama Clift Sangra aja ... Biar connect #Indomie...",2012-08-09T10:13:13.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Aug 19, 2012",N/A,Akhirnya makan #Indomie ditempatnya lae Hutabarat...Nikmatnya makan mie instant kalo perut kelaparan... #Lebaran,2012-08-19T01:53:53.000Z
"pppta 
@pushpitta
·
Aug 11, 2012",N/A,Cabenya 2 ya mas RT @arancia_nero: #indomie kari ayam aja dulu #bukantweetberbayar,2012-08-10T16:39:44.000Z
"Zico Fernando
@ZicoFernando
·
Aug 7, 2012",N/A,#indomie rebus adalah opor ayam yg tertunda..,2012-08-06T22:49:24.000Z
"pppta 
@pushpitta
·
Aug 11, 2012",N/A,"Tambahin lg smpe sekilo :| RT @arancia_nero: Tiga, ini aja ga berasa pedesnya pfft RT dyanulfap: Cabenya 2 ya mas RT arancia_nero: #indomie",2012-08-10T16:53:49.000Z
"sans
@sanskaliya
·
Sep 3, 2012",N/A,"Maumaumau wkwk""@DaanaCRonaldo7: @shahnaziaamaly #indomie haha dia mau indomie ?""",2012-09-03T14:29:48.000Z
"sans
@sanskaliya
·
Sep 3, 2012",N/A,"Bikinin lah wkwk""@DaanaCRonaldo7: @shahnaziaamaly #indomie haha sana bikin sendiri :p""",2012-09-03T14:35:02.000Z
"Name fit dey blank
@aly_desk
·
Jul 19, 2012",N/A,"Lobatan, #Indomie hungry man size./... lwkmd!!!",2012-07-19T13:31:54.000Z
"CHANAA
@RynccJonas
·
Jul 19, 2012",N/A,"RT 
@diarnova
: Apa perlu aku jadi #indomie biar aku ini seleramu?",2012-07-19T14:23:39.000Z
"ODY
@Yemissii
·
Jul 9, 2012",N/A,Oyoyo #cowbell #indomie *smh,2012-07-09T07:54:54.000Z
"Ayu♡
@ayunuralfiah18
·
Jul 21, 2012",N/A,Beda Generasi Satu Selera #INDOMIE,2012-07-21T14:42:49.000Z
username,handle,content,time
"Zico Fernando
@ZicoFernando
·
Aug 7, 2012",N/A,#indomie rebus adalah opor ayam yg tertunda..,2012-08-06T22:49:24.000Z
"pppta 
@pushpitta
·
Aug 11, 2012",N/A,"Tambahin lg smpe sekilo :| RT @arancia_nero: Tiga, ini aja ga berasa pedesnya pfft RT dyanulfap: Cabenya 2 ya mas RT arancia_nero: #indomie",2012-08-10T16:53:49.000Z
"sans
@sanskaliya
·
Sep 3, 2012",N/A,"Maumaumau wkwk""@DaanaCRonaldo7: @shahnaziaamaly #indomie haha dia mau indomie ?""",2012-09-03T14:29:48.000Z
"sans
@sanskaliya
·
Sep 3, 2012",N/A,"Bikinin lah wkwk""@DaanaCRonaldo7: @shahnaziaamaly #indomie haha sana bikin sendiri :p""",2012-09-03T14:35:02.000Z
"Name fit dey blank
@aly_desk
·
Jul 19, 2012",N/A,"Lobatan, #Indomie hungry man size./... lwkmd!!!",2012-07-19T13:31:54.000Z
"CHANAA
@RynccJonas
·
Jul 19, 2012",N/A,"RT 
@diarnova
: Apa perlu aku jadi #indomie biar aku ini seleramu?",2012-07-19T14:23:39.000Z
"ODY
@Yemissii
·
Jul 9, 2012",N/A,Oyoyo #cowbell #indomie *smh,2012-07-09T07:54:54.000Z
"Ayu♡
@ayunuralfiah18
·
Jul 21, 2012",N/A,Beda Generasi Satu Selera #INDOMIE,2012-07-21T14:42:49.000Z
"Angelina Wijaya
@angelinawjya
·
Jul 15, 2012",N/A,"Wkakaka , aku jg mau mkan indomie :p RT @IhdaAAshfarani: 
@ChildOfAngel
 Hahaha Sorry (Mau ini) #Indomie",2012-07-15T06:03:29.000Z
"R E Z A
@rezachow
·
Jul 21, 2012",N/A,"RT !!! @Rudolph_BL: 3. Menu sahur super lengkap. Eh pas sminggu, sahurx cuma bareng #indomie. #10ThingsAboutSahurPertama",2012-07-20T20:58:00.000Z
"Muhamad Noer
@reyonz
·
May 23, 2012",N/A,"Gggada yang masakin , akhirnya Sahur pake #indomie.",2012-05-22T20:46:50.000Z
"Abdullah Babadiya
@babadiya_a
·
Jul 13, 2012",N/A,"Kinyi mssn dadi #indomie""@maryshiimma: I hate indomie and spaghetti""",2012-07-12T16:01:40.000Z
"وصايف المرزوقي
@wsayefff
·
Jul 9, 2012",N/A,Meen y7bk gd ma a7bbk ana ;____; #indomie,2012-07-08T20:26:12.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Jul 16, 2012",N/A,Alhamdulillah masih bisa makan #Indomie cakalang... :),2012-07-16T01:41:38.000Z
"Maghfirah Oktazani
@moktazani
·
Jul 8, 2012",N/A,#Indomie selalu membuat bahagia disaat kya gini \/,2012-07-08T06:50:23.000Z
"Andika Tri Saputra
@AndikaWebeb
·
Jun 18, 2012",N/A,"Makanan apa yang paling enak di Indonesia? Ya #Indomie lah, dari yang miskin kaya, tua muda, laki perempuan, cakep jelek pasti pernah makan",2012-06-18T08:43:11.000Z
"Bocah Angon
@Adeirawan36
·
Jul 10, 2012",N/A,"Aku paling suka #indomie ! ""
@kompascom
: Yang Bikin Makanan Sehat Kurang Disukai http://kom.ps/ABpnFo""",2012-07-10T14:50:35.000Z
"Dian Nadia
@DianNadia
·
Jul 20, 2012",N/A,Mamam yuuu ..... #LastLunchInJuly #food #noodle #indomie #yummy http://instagr.am/p/NSmfyHQTgT/,2012-07-20T05:17:55.000Z
"ayo lah 
@cakdekk
·
Jul 1, 2012",N/A,"#JulyWish : Semoga harga #IndoMie lebih murah dibanding bulan lalu, ini derita.ku, mana derita.mu? :D #kwak",2012-06-30T17:19:47.000Z
"Dika Reladi
@dikarld
·
Jul 15, 2012",N/A,Kala kelaparan melanda di malam hari.. #indomie #noodle #food #asian #rice #duaporsi  http://instagr.am/p/NGuLVSRCCl/,2012-07-15T14:34:33.000Z
"Khalida
@lubiyana
·
Jun 16, 2012",N/A,Indomie indomie selerakuuu..Indomie dari dan bagi Indonesia *nyanyi sambil makan Indomie* #indomie,2012-06-16T03:30:26.000Z
"Ns Akbar
@nurakbar90
·
Jul 21, 2012",N/A,"Walaupun sahur di subuh ini cuma sebungkus #Indomie tetap disyukuri. Ini ceritaku, apa ceritamu??",2012-07-20T21:27:12.000Z
"Angga Restavia
@_DIRISENDIRI__
·
Jul 8, 2012",N/A,"Pantesan kamu ceking euy,,daharna nu kitu gening!! RT 
@THYranosaurus
: selamat makan #indomie""",2012-07-07T16:51:02.000Z
"Ken Kesey
@ikhhsn
·
Jul 8, 2012",N/A,"Lihat kak 
@sherinamunaf
 di iklan #indomie cantik potongan rambutnya.. hhmm,jd kepengen kyk gitu.. :D",2012-07-08T14:58:53.000Z
"Agung Handerson
@agunghanderson
·
May 3, 2012",N/A,mana racun kesenangan saya??? #indomie,2012-05-03T13:08:56.000Z
"Agus Firmansyah
@iipiing
·
Apr 22, 2012",N/A,dan #indomie adalah pilihanya :),2012-04-21T17:54:58.000Z
"Dynasti dyrva
@dyrvadhe
·
May 3, 2012",N/A,"gw mah mie sedap wkwkwkwkw RT @adams_putra: #indomie ...
makanan anak koss,,,
hiks,hiks ,,",2012-05-03T09:27:15.000Z
username,handle,content,time
"ayo lah 
@cakdekk
·
Jul 1, 2012",N/A,"#JulyWish : Semoga harga #IndoMie lebih murah dibanding bulan lalu, ini derita.ku, mana derita.mu? :D #kwak",2012-06-30T17:19:47.000Z
"Dika Reladi
@dikarld
·
Jul 15, 2012",N/A,Kala kelaparan melanda di malam hari.. #indomie #noodle #food #asian #rice #duaporsi  http://instagr.am/p/NGuLVSRCCl/,2012-07-15T14:34:33.000Z
"Khalida
@lubiyana
·
Jun 16, 2012",N/A,Indomie indomie selerakuuu..Indomie dari dan bagi Indonesia *nyanyi sambil makan Indomie* #indomie,2012-06-16T03:30:26.000Z
"Ns Akbar
@nurakbar90
·
Jul 21, 2012",N/A,"Walaupun sahur di subuh ini cuma sebungkus #Indomie tetap disyukuri. Ini ceritaku, apa ceritamu??",2012-07-20T21:27:12.000Z
"Angga Restavia
@_DIRISENDIRI__
·
Jul 8, 2012",N/A,"Pantesan kamu ceking euy,,daharna nu kitu gening!! RT 
@THYranosaurus
: selamat makan #indomie""",2012-07-07T16:51:02.000Z
"Ken Kesey
@ikhhsn
·
Jul 8, 2012",N/A,"Lihat kak 
@sherinamunaf
 di iklan #indomie cantik potongan rambutnya.. hhmm,jd kepengen kyk gitu.. :D",2012-07-08T14:58:53.000Z
"Agung Handerson
@agunghanderson
·
May 3, 2012",N/A,mana racun kesenangan saya??? #indomie,2012-05-03T13:08:56.000Z
"Agus Firmansyah
@iipiing
·
Apr 22, 2012",N/A,dan #indomie adalah pilihanya :),2012-04-21T17:54:58.000Z
"Dynasti dyrva
@dyrvadhe
·
May 3, 2012",N/A,"gw mah mie sedap wkwkwkwkw RT @adams_putra: #indomie ...
makanan anak koss,,,
hiks,hiks ,,",2012-05-03T09:27:15.000Z
"Prof.ALK
@AldhoKurniawan
·
May 12, 2012",N/A,mantap mie #indomie memang juara deh hehe :D,2012-05-11T17:53:27.000Z
"Agung Handerson
@agunghanderson
·
May 3, 2012",N/A,"anjinglah..gue laper RT: 
@henokray
: Udh bangkrut“
@agunghanderson
: mana racun kesenangan saya??? #indomie”",2012-05-03T13:10:47.000Z
"Abdullah Rizky
@a_rizky
·
Apr 7, 2012",N/A,"Keren !!! RT 
@chainesea
: Ada #Indomie dijual di 7 Eleven di #Macau. #HKMFMtrip http://bit.ly/I9sdvP",2012-04-07T11:25:55.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
May 6, 2012",N/A,Buat sarapan dulu ah...Makan #Indomie aja biar praktis & ekonomis... :D,2012-05-06T01:02:19.000Z
"Elizabeth Candice R 
@RthElzbth
·
Apr 22, 2012",N/A,Hmmmm lezat #indomie goreng ,2012-04-22T01:08:19.000Z
"VieNa
@vieeenaaa
·
Apr 13, 2012",N/A,#Indomie kyknya asik ni :D,2012-04-12T16:20:02.000Z
"Agung Handerson
@agunghanderson
·
May 3, 2012",N/A,"transfer lah jam 9 haha RT: 
@SarwedyN
: Dikamar gw banyak..RT 
@agunghanderson
 mana racun kesenangan saya??? #indomie",2012-05-03T13:11:45.000Z
"Ramsdhany  hatami
@Ramsteinsz
·
Apr 19, 2012",N/A,Yang instant memang slalu nikmat :* ... #Indomie,2012-04-18T17:42:20.000Z
"Yessi Surya Budhi
@yessi134
·
May 3, 2012",N/A,#Indomie Rendang itu enak ya tuips ,2012-05-03T14:28:46.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Apr 30, 2012",N/A,Pulang kerja ngantuk banget tapi perut laper...Mau gak mau #Indomie goreng harus dimasak sekarang... #ItsCookingTime,2012-04-30T14:57:36.000Z
"Tris Wara
@AshtonKutchey
·
Apr 5, 2012",N/A,"Ngehek ! RT 
@socialfake_
: Indomie goreng rendang  #instantmie #bukan #instagram #tapi  #indomie #biar #keren #hastagnya #banyak #oke #sip",2012-04-04T18:07:29.000Z
"nlnzɹǝpuoz
@zonderzulu
·
Apr 26, 2012",N/A,"Nah! #indomie RT @newlawofLove: 
@zonderzulu
 menggoda",2012-04-25T16:12:10.000Z
"Agusto X Sipahutar
@agustox21
·
Apr 8, 2012",N/A,"Bigmac + kentang tadi jam 5 sore kagak mampu bikin kenyang yah,perut mulai galau #indomie",2012-04-07T16:23:36.000Z
"nlnzɹǝpuoz
@zonderzulu
·
Apr 26, 2012",N/A,"#Indomie , brand yang sudah merasuk ke hati(ku)",2012-04-25T16:11:09.000Z
".
@bujangdarekite
·
May 17, 2012",N/A,"Lapar ke wak? *siannnYeh RT @biebiiebie: Lidah nda bise bohong #indomie RT @KalbarKite: Omongan boleh bual, kelakuan",2012-05-16T20:11:39.000Z
"Boy
@Boy__41
·
May 3, 2012",N/A,"#indomie ...
makanan anak koss,,,
hiks,hiks ,,",2012-05-03T09:26:15.000Z
"Gilang Aka
@gilang_aka
·
May 4, 2012",N/A,"Enak :D RT 
@nisalazura
: makan makanan anak kost dulu ah #indomie  (´._.`)\('́⌣'̀ )",2012-05-04T07:40:28.000Z
"Genuine Ink
@michael0ng
·
Mar 4, 2012",N/A,"Mie hijau, siapa yg mau? #indomie seleraku:p #makanan #enak http://yfrog.com/kk2tsgxj",2012-03-03T17:06:32.000Z
username,handle,content,time
".
@bujangdarekite
·
May 17, 2012",N/A,"Lapar ke wak? *siannnYeh RT @biebiiebie: Lidah nda bise bohong #indomie RT @KalbarKite: Omongan boleh bual, kelakuan",2012-05-16T20:11:39.000Z
"Boy
@Boy__41
·
May 3, 2012",N/A,"#indomie ...
makanan anak koss,,,
hiks,hiks ,,",2012-05-03T09:26:15.000Z
"Gilang Aka
@gilang_aka
·
May 4, 2012",N/A,"Enak :D RT 
@nisalazura
: makan makanan anak kost dulu ah #indomie  (´._.`)\('́⌣'̀ )",2012-05-04T07:40:28.000Z
"Genuine Ink
@michael0ng
·
Mar 4, 2012",N/A,"Mie hijau, siapa yg mau? #indomie seleraku:p #makanan #enak http://yfrog.com/kk2tsgxj",2012-03-03T17:06:32.000Z
"NIKKO ΔキRIN∀LDO
@NIKKOAFRINALDO
·
Mar 2, 2012",N/A,"Wow.. Ini baru rendang.. Ckckckck RT 
@IQ911
: NICK0MINAJ apa..? #Indomie goreng rendang??",2012-03-02T10:57:15.000Z
"Genuine Ink
@michael0ng
·
Mar 19, 2012",N/A,"Yg setuju RT, #indomie adalah makanan nasional kita:p tiada hari tanpa indomie:p",2012-03-18T16:52:00.000Z
"Arrrddy
@arrrddy
·
Feb 26, 2012",N/A,"Hujan2 seperti ini gw minta ita untuk buatin #indomie rebus plus telor, itu ceritaku, apa ceritamu? Q : siapakah ita?",2012-02-26T11:57:52.000Z
"bad taurean
@Luneehh
·
Mar 13, 2012",N/A,"RT @risabellaqueen: Trpaksa makan #Indomie (¬_¬"")  laper tdk tertahan",2012-03-13T04:17:31.000Z
"Arista Elvira
@elvirachiel
·
Mar 10, 2012",N/A,Sarapan pagi ini dimulai dengan #mierebus #indomie ini ceritaku mana ceritamu...,2012-03-10T02:55:29.000Z
"Muhammad Haidar Ali
@mhaidarali
·
Mar 27, 2012",N/A,"Ada bokep terbaru, coli dulu sanah #INDOMIE",2012-03-26T16:40:03.000Z
"Liverinsiano - Doe
@SKYTRAX_
·
Mar 9, 2012",N/A,Ngguateli pol @BROTHER_D_  #lemper #basin #indomie #nglencer ajor hahahaa,2012-03-09T14:30:09.000Z
"Andhika Pradana
@dhikacyclist
·
Mar 18, 2012",N/A,"RT 
@anggarapraditya
 RT 
@cellacea
: Makan #indomie 1 itu ga cukup ya!!",2012-03-18T09:15:15.000Z
"Ronnie Nainggolan
@InoR_Nainggolan
·
Mar 31, 2012",N/A,Masak #Indomie enak kale ye :),2012-03-30T16:00:06.000Z
"NFT BIACH
@NFT_dgg
·
Mar 24, 2012",N/A,"wktu hujan trun aku pngen bgt mkn indomie, yaudah aku msak, pas mau
msak eh hujannya berenti, yaudah ga jadi
makan indomie deh #Indomie",2012-03-24T04:12:25.000Z
"NFT BIACH
@NFT_dgg
·
Mar 24, 2012",N/A,"Dlu sewaktu ada prtndingan bola papa slalu ngebangunin aku dan msak
indomie, lalu saat mau nton bru sdar klo kita
gapunya TV! #Indomie",2012-03-24T04:11:27.000Z
"NFT BIACH
@NFT_dgg
·
Mar 24, 2012",N/A,"setelah aku makan indomie, perutku langsung sakit2, ternyata aku
masukin saus 1 botol smpe abis, ini ceritaku
apa ceritamu? #indomie",2012-03-24T04:16:12.000Z
"Velox Et Exactus
@ariefps999
·
Mar 3, 2012",N/A,"Daripada kerja ""gila"", otw kos makan #indomie rebus dulu di Indraprasta #semarang",2012-03-02T17:30:47.000Z
"maya rumi
@inimayarumi
·
Mar 5, 2012",N/A,Kalo ujan plg enak makan #Indomie  (˘ڡ˘),2012-03-05T12:45:41.000Z
"maya rumi
@inimayarumi
·
Apr 3, 2012",N/A,Kalo ujan-ujan paling enak makan #Indomie soto  (^ڡ̩̩^),2012-04-03T09:23:19.000Z
"maya rumi
@inimayarumi
·
Apr 1, 2012",N/A,"Ada yg udah ketagihan #Indomie goreng rendang kaya gw ,,,  (˘ڡ˘)",2012-04-01T12:49:02.000Z
"𝙆𝙚𝙘𝙖𝙥 𝙄𝙣𝙙𝙤𝙛𝙤𝙤𝙙
@xtrapedasnya
·
Feb 16, 2012",N/A,Ayoo ke dapur bkin #indomie *gandeng mamaah*,2012-02-16T13:06:28.000Z
"ICHA
@nurlisaulfa
·
Apr 3, 2012",N/A,"RT @NIDJIholic_CUP: Selamat pagi 
@NidjiIndonesia
 3 Hari Lagi #NFCIII Supported By : 
@s_nexian
 - #Djarum - #Honda - #Indomie - 
@MusicaStudios",2012-04-03T00:32:47.000Z
"Ramsi Eka Putra
@RamsiOci
·
Mar 16, 2012",N/A,Ya ampun @LyaWalker53 #indomie sehari 3x ckckck,2012-03-15T16:10:06.000Z
"Teuku Ade Kuwinnanda
@Ade_G1
·
Jan 8, 2012",N/A,Mau masak #indomie. Tapi HerPot nya uda main. Iklannya sebentar.,2012-01-08T13:59:07.000Z
"Teuku Ade Kuwinnanda
@Ade_G1
·
Jan 8, 2012",N/A,"Keluar, beli #Indomie :)",2012-01-08T13:53:30.000Z
"Theo Yudha Adithya
@TheoAdithya
·
Jan 26, 2012",N/A,"Rasa nyobek spesial ada ga? #sambilnyeret RT 
@rickywasblake
: rasa baru #indomie rasa remuk spesial huehuehuehue.......
@nadia_aaliyah",2012-01-25T18:17:59.000Z
"hamonangan budi
@hamonanganbudi
·
Feb 10, 2012",N/A,#Indomie+telor+sawi+caberawit+bawanggoreng=mantab,2012-02-10T10:29:31.000Z
username,handle,content,time
"𝙆𝙚𝙘𝙖𝙥 𝙄𝙣𝙙𝙤𝙛𝙤𝙤𝙙
@xtrapedasnya
·
Feb 16, 2012",N/A,Ayoo ke dapur bkin #indomie *gandeng mamaah*,2012-02-16T13:06:28.000Z
"ICHA
@nurlisaulfa
·
Apr 3, 2012",N/A,"RT @NIDJIholic_CUP: Selamat pagi 
@NidjiIndonesia
 3 Hari Lagi #NFCIII Supported By : 
@s_nexian
 - #Djarum - #Honda - #Indomie - 
@MusicaStudios",2012-04-03T00:32:47.000Z
"Ramsi Eka Putra
@RamsiOci
·
Mar 16, 2012",N/A,Ya ampun @LyaWalker53 #indomie sehari 3x ckckck,2012-03-15T16:10:06.000Z
"Teuku Ade Kuwinnanda
@Ade_G1
·
Jan 8, 2012",N/A,Mau masak #indomie. Tapi HerPot nya uda main. Iklannya sebentar.,2012-01-08T13:59:07.000Z
"Teuku Ade Kuwinnanda
@Ade_G1
·
Jan 8, 2012",N/A,"Keluar, beli #Indomie :)",2012-01-08T13:53:30.000Z
"Theo Yudha Adithya
@TheoAdithya
·
Jan 26, 2012",N/A,"Rasa nyobek spesial ada ga? #sambilnyeret RT 
@rickywasblake
: rasa baru #indomie rasa remuk spesial huehuehuehue.......
@nadia_aaliyah",2012-01-25T18:17:59.000Z
"hamonangan budi
@hamonanganbudi
·
Feb 10, 2012",N/A,#Indomie+telor+sawi+caberawit+bawanggoreng=mantab,2012-02-10T10:29:31.000Z
"Gretta Verecia
@grettaverecia
·
Feb 4, 2012",N/A,"Wohhhh (˚---̩̩˚) RT ""
@Mizu_HS
: Laper gini, #indomie selera ku! http://yfrog.com/ocbqsacj""",2012-02-03T17:28:25.000Z
"Pweedy Krobogal®
@d3doh
·
Feb 8, 2012",N/A,"Life z 2 short 2 b eatn #indomie.wt happnd 2 banku,kenky,fufu n d rest???ha!!!!",2012-02-07T17:54:58.000Z
"fajar!
@mfajarrr
·
Jan 7, 2012",N/A,"Bungkusnya to-_-RT 
@OctofanoRizky
: bagian terpenting dari #INDOMIE rebus,yaitu #KUAH-NYA:D",2012-01-06T16:47:41.000Z
"Indra Kurniawan
@idKurniawan
·
Jan 28, 2012",N/A,Sudah... makan dulu sanah.. ada #indomie tuh... http://lockerz.com/s/178264174 RT @0x0000F4C0 who knows? only time..,2012-01-27T16:47:00.000Z
"sebut saja A
@kittybIoom
·
Jan 26, 2012",N/A,"wkwk tserah lu deh xoxo #LOL RT @Wahyulax: 
@pandadud
 mie instan tuh.... #indomie ibarat makanan malaikat yang selalu",2012-01-26T00:59:26.000Z
"Anggit Rizkianto
@Anggit_MR
·
Jan 14, 2012",N/A,Masak #indomie,2012-01-13T16:39:55.000Z
"Pweedy Krobogal®
@d3doh
·
Feb 8, 2012",N/A,"LolRT 
@yusifxi
: We discovered twitter RT pweedykrobogal: Life z 2 short 2 b eatn #indomie.wt happnd 2 banku,kenky,fufu n d rest???ha!!!!",2012-02-07T18:04:32.000Z
"Tyna Kanna Mirdad
@tynakannamirdad
·
Jan 16, 2012",N/A,Makan malam yg ga sehat tp selalu niiikmat! #indomie http://lockerz.com/s/175011738,2012-01-16T11:45:14.000Z
"BA SA BA SI
@IBNUCIPTAS
·
Dec 23, 2011",N/A,Tips memasak mudah : rebus..angkat..tiriskan..campur bersama adonan *yg telah disediakan *dipack singkatnya #INDOMIE BRO!!,2011-12-23T14:52:26.000Z
"Mbokne Nana
@Rasain_
·
Feb 11, 2012",N/A,#indomie slalu bersama manusia2 jomblo dmlm minggu pertengahan bulan,2012-02-11T13:02:48.000Z
"Shendy Pratama
@shendypratama_
·
Feb 14, 2012",N/A,#indomie goreng telur kornet keju  #tehkotak http://instagr.am/p/G9Wapqwdkx/,2012-02-13T20:05:05.000Z
"Massayu M. Hamdani
@massaayu
·
Jan 28, 2012",N/A,"Entar ngantuk ci RT @Jude109Lennon: #Indomie dulu, gitu? Sebelum #nyekripsi ?",2012-01-27T16:03:09.000Z
"Zico Fernando
@ZicoFernando
·
Feb 8, 2012",N/A,Selamat pagi teman2... Saya pagi ini sarapan #indomie! Nikmaaaat sekali!,2012-02-08T01:38:24.000Z
"Sofyan Ansori
@cappimpong
·
Feb 16, 2012",N/A,"jgn dibayangin, dimasak!! *salahpaham* RT 
@dwimurdiartono
: ga bisa bayangin abad 18,laper cuma bs ganjel batu #indomie",2012-02-15T17:31:09.000Z
"VieNa
@vieeenaaa
·
Jan 5, 2012",N/A,"Oh hujan, membuat perutku keroncongan. Paling enak makan #Indomie seleraku. Ini ceritaku, apa ceritamu?! :D",2012-01-05T07:36:38.000Z
"cuma ngomong saja
@cumangomongsaja
·
Feb 13, 2012",N/A,"Pagi - pagi itu, nikmat bgd #indomie dan #kopi item.",2012-02-12T23:55:34.000Z
"SM☆SH medan
@SMASH_MDN1
·
Dec 5, 2011",N/A,"lindungi dirimu dgn pandangnmu ! lndungi nadimu dgn smangatmu! lndungi ceriamu dgn senyumanmu !
itu ceritaku , apa ceritamu?
#indomie",2011-12-05T11:42:43.000Z
"Fenny
@fennyfebriany
·
Nov 19, 2011",N/A,#indomie for dinner :) (@ Jl Samratulangi - Pondol) http://4sq.com/vSwZNP,2011-11-19T12:47:30.000Z
"Nandray S.
@nandrays
·
Oct 30, 2011",N/A,"Bingung dinner apa, #indomie sajalah pake telor.",2011-10-30T13:03:15.000Z
"黒猫 
@bonk_taishou
·
Nov 21, 2011",N/A,"tukang #indomie-nya nonton bola,pesenan gw ga dateng2.. =.=",2011-11-21T14:47:00.000Z
username,handle,content,time
"SM☆SH medan
@SMASH_MDN1
·
Dec 5, 2011",N/A,"lindungi dirimu dgn pandangnmu ! lndungi nadimu dgn smangatmu! lndungi ceriamu dgn senyumanmu !
itu ceritaku , apa ceritamu?
#indomie",2011-12-05T11:42:43.000Z
"Fenny
@fennyfebriany
·
Nov 19, 2011",N/A,#indomie for dinner :) (@ Jl Samratulangi - Pondol) http://4sq.com/vSwZNP,2011-11-19T12:47:30.000Z
"Nandray S.
@nandrays
·
Oct 30, 2011",N/A,"Bingung dinner apa, #indomie sajalah pake telor.",2011-10-30T13:03:15.000Z
"黒猫 
@bonk_taishou
·
Nov 21, 2011",N/A,"tukang #indomie-nya nonton bola,pesenan gw ga dateng2.. =.=",2011-11-21T14:47:00.000Z
"R.Kennedy 
@RobbyGermanotta
·
Dec 21, 2011",N/A,"Ga puas aku makan, Habizz Ga enak masakanku.....

#Indomie",2011-12-21T03:52:54.000Z
"Sidiq Nouvrizky
@nouvrizky10
·
Dec 7, 2011",N/A,"Sekoteng pak RT 
@narenda
: Jam dimana para batman kelaparan *termasuk gwa* #indomie anyone?",2011-12-06T17:00:50.000Z
"Oppy
@Ppyoppyy
·
Nov 21, 2011",N/A,"RT 
@ChankBeat
: Aq suka disaat km panas, seger aja ngeliatnya | aq juga suka kalo km dingin, gag repot2 niupin #indomie",2011-11-20T19:25:10.000Z
